Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.29,713.11,0,419200.4,0,34,11
2105.75,122.12,0,4057.06,0,17,1
2115.99,109.17,0,3624.52,0,17,1
2430.45,131.46,0,5358.59,0,303,1
2454.78,107.85,0,2947.32,0,284,1
4068.33,131.9,0,18469.09,0,137,1
5661.21,173.02,0,27087.37,0,142,2
6090.13,282.4,0,41700.47,0,209,4
