Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2032.15,1119.84,0,669545.95,0,36,18
2117.44,126.18,0,9651.04,0,17,1
2430.47,146.38,0,6187.62,0,330,2
2454.29,139.65,0,7423.51,0,225,1
4070.57,123.1,0,16160.02,0,137,1
4304.78,246.37,0,20527.44,0,303,3
4372.35,129.85,0,5837.64,0,364,1
5663.91,139.82,0,22407.13,0,110,1
6092.5,221.19,0,36138.99,0,171,3
