Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2036.29,663.09,0,379580.66,0,34,13
2429.03,142,0,6225.32,0,307,2
4075.54,110.89,0,3945.78,0,133,1
4370.11,134.79,0,6356.25,0,361,2
6087.91,202.28,0,26854.22,0,203,3
