Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2030.25,1183.73,0,649562.62,0,39,27
2157.69,132.61,0,4722.87,0,314,2
2193,135.47,0,4591.86,0,377,2
2429.3,234.56,0,13490.43,0,315,5
2452.72,127.59,0,5868.96,0,234,2
3816.01,112.03,0,3679.43,0,315,2
4075.47,128.38,0,6837.89,0,142,2
6088.93,120.8,0,9705.47,0,170,2

