Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2030.47,1203.59,0,672238.71,0,38,27
2158.53,160.73,0,6818.25,0,330,3
2193.93,178.32,0,7781.36,0,353,3
2429.88,352.46,0,22789.22,0,313,7
2453.47,144.4,0,6751.85,0,260,2
2485.23,123.54,0,4394.84,0,267,2
2598.8,146.81,0,5721.59,0,356,2
2915.21,127.95,0,5630.15,0,275,2
3120.8,136.29,0,7331.16,0,260,2
3817.43,155.12,0,8093.56,0,356,3
4077.32,148.32,0,8622.24,0,315,2
4936.79,117.97,0,4894.79,0,319,2
