Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2031.38,1026.54,0,597879.04,0,36,20
2116.47,127.89,0,6358.19,0,17,2
2133.66,113.56,0,2618.67,0,287,1
2194.1,125.95,0,3868.75,0,351,2
2430.16,175.23,0,9508.63,0,287,3
2454.9,141.22,0,6265.32,0,275,2
3457.84,123.4,0,5162.3,0,169,2
4067.91,187.62,0,30558.03,0,135,3
4372.19,116.38,0,4079.09,0,350,1
5662.68,227.96,0,42734.61,0,141,4
6090.3,457.46,0,79767.18,0,203,8
6890.94,121.5,0,9787.2,0,199,1
