Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.53,597.01,0,337015.62,0,35,11
2114.55,117.64,0,3640.26,0,193,1
2192.99,110.95,0,2465.61,0,335,1
2429.33,151.34,0,6555.42,0,322,2
4075.46,103.12,0,2652.6,0,132,1
5654.61,116.23,0,8027.26,0,134,1
6087.46,204.68,0,26223.49,0,210,3
