Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2032.76,1017.67,0,603612.23,0,34,17
2114.14,133.52,0,6728.91,0,17,1
2192.49,118.65,0,3791.9,0,303,1
2428.76,164.59,0,7310.22,0,341,2
4059.98,114.41,0,5731.37,0,130,1
4074.51,118.7,0,5681.16,0,133,1
5655.91,127.81,0,13904.72,0,123,1
6087.32,294.19,0,46966.66,0,198,4
