Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2032.51,939.21,0,565552.31,0,35,18
2116.57,125.33,0,4990.86,0,17,2
2194.62,119.49,0,3247.55,0,315,1
2430.8,157.5,0,7648.07,0,308,2
2454.89,122.42,0,4575.61,0,252,2
4069.89,138.86,0,20689.6,0,137,2
4304.84,200.15,0,13958.9,0,325,3
4373.26,150.02,0,8239.59,0,346,2
5665.04,234.26,0,46795.63,0,133,4
6091.77,298.83,0,47548.22,0,199,5
