Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2035.49,981.45,0,587978.95,0,33,19
2114.11,147.93,0,9276.46,0,17,2
2193.1,138.12,0,4869.66,0,342,2
2428.75,174.28,0,9182.97,0,307,3
2453.24,122.44,0,6032.72,0,199,1
2470.34,108.43,0,2738.13,0,215,1
4066.04,167.92,0,27621.76,0,133,2
5659.01,203.23,0,37376.25,0,138,3
6087.06,388.26,0,69962.77,0,188,7
6886.31,106.22,0,5607.66,0,179,1
