Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2034.88,982.13,0,581644.31,0,35,18
2114.85,122.65,0,6513.45,0,17,1
2193.37,118.8,0,2665.15,0,332,1
2429.08,149.08,0,7477.24,0,284,2
4067.79,144.07,0,20415.35,0,136,2
5657.61,139.73,0,16157.62,0,137,2
6088.26,270.12,0,42569.06,0,191,4
