Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.15,1083.88,0,643264.16,0,35,19
2115.7,136.92,0,7911.13,0,17,2
2133.43,107.99,0,2102.54,0,267,1
2193.98,139.32,0,4429.45,0,391,2
2429.86,180.41,0,9571.71,0,303,2
2454,137.38,0,6185.19,0,257,2
3817.09,108.68,0,2642.82,0,372,1
4067.8,167.05,0,28412.74,0,130,2
5658.39,135.37,0,15621.06,0,140,2
6089.73,373.46,0,64089.03,0,196,6
