Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2034.91,1009.37,0,601734.23,0,34,20
2114.88,149.53,0,9960.29,0,17,2
2192.83,116.81,0,3116.39,0,338,1
2428.94,194.21,0,9468.82,0,346,3
2453.81,121.71,0,4671.89,0,224,2
4060.49,113.13,0,6058.36,0,130,1
4073.67,129.68,0,7904.68,0,139,2
5656.81,147.51,0,19128.54,0,146,2
6086.31,266.38,0,38259.25,0,212,5
