2031.42923285268,6.95563418365696,0,6.95563418365696,6.95563418365696,0,0
2096.96507167623,1.02265596285898,0,1.02265596285898,1.02265596285898,0,0
2104.28277865408,1.24428779257785,0,1.24428779257785,1.24428779257785,0,0
2115.35499601854,1.15892434576312,0,1.15892434576312,1.15892434576312,0,0
2156.97871016456,2.06328542615892,0,2.06328542615892,2.06328542615892,0,0
2192.06702935502,1.65458672913686,0,1.65458672913686,1.65458672913686,0,0
2428.01477509543,4.37997880116678,0,4.37997880116678,4.37997880116678,0,0
2451.05985312918,1.43768840791982,0,1.43768840791982,1.43768840791982,0,0
2483.91569130922,1.08359504427714,0,1.08359504427714,1.08359504427714,0,0
3117.97279420915,1.27675433823614,0,1.27675433823614,1.27675433823614,0,0
3768.74029216595,1.13989944474616,0,1.13989944474616,1.13989944474616,0,0
3814.06663023489,1.27198369389806,0,1.27198369389806,1.27198369389806,0,0
4064.9632651694,1.6632695562798,0,1.6632695562798,1.6632695562798,0,0
4590.8076982668,1.0777394585098,0,1.0777394585098,1.0777394585098,0,0
4931.98030145082,1.88527506371501,0,1.88527506371501,1.88527506371501,0,0
5656.05054368116,5.1144734902569,0,5.1144734902569,5.1144734902569,0,0
6082.62043897264,4.17666278908954,0,4.17666278908954,4.17666278908954,0,0
6882.76263438464,2.56214890617616,0,2.56214890617616,2.56214890617616,0,0
11287.5895986293,1.34927963692316,0,1.34927963692316,1.34927963692316,0,0
