2030.01162746498,8.79119642018847,0,8.79119642018847,8.79119642018847,0,0
2096.75879834005,1.13562424918795,0,1.13562424918795,1.13562424918795,0,0
2106.36201775089,1.72181574115197,0,1.72181574115197,1.72181574115197,0,0
2118.26234469291,1.32451653858024,0,1.32451653858024,1.32451653858024,0,0
2159.44846658074,2.16594010371082,0,2.16594010371082,2.16594010371082,0,0
2194.76541472408,2.19973592665441,0,2.19973592665441,2.19973592665441,0,0
2318.87572780056,1.2300061672731,0,1.2300061672731,1.2300061672731,0,0
2431.27589694064,4.85615573604855,0,4.85615573604855,4.85615573604855,0,0
2454.00774290996,2.19135052933163,0,2.19135052933163,2.19135052933163,0,0
2472.00155829563,1.22230934193883,0,1.22230934193883,1.22230934193883,0,0
2485.48341811868,1.39502560112503,0,1.39502560112503,1.39502560112503,0,0
2600.59764590159,1.69171964840838,0,1.69171964840838,1.69171964840838,0,0
2778.75248109174,1.38589337711399,0,1.38589337711399,1.38589337711399,0,0
2916.47699555683,1.58261963111506,0,1.58261963111506,1.58261963111506,0,0
2932.01872014779,1.16052086107951,0,1.16052086107951,1.16052086107951,0,0
3121.55292662708,1.85531922455546,0,1.85531922455546,1.85531922455546,0,0
3774.59288672097,1.20330580843954,0,1.20330580843954,1.20330580843954,0,0
3819.44909926862,2.58450932524812,0,2.58450932524812,2.58450932524812,0,0
4069.26757151869,2.57697730059781,0,2.57697730059781,2.57697730059781,0,0
4598.56375732198,1.28047221794255,0,1.28047221794255,1.28047221794255,0,0
4939.38081151022,2.13773658654645,0,2.13773658654645,2.13773658654645,0,0
5662.98066212073,4.87227638741664,0,4.87227638741664,4.87227638741664,0,0
6091.19903459043,7.75574754190923,0,7.75574754190923,7.75574754190923,0,0
6893.18312364787,2.95767203385797,0,2.95767203385797,2.95767203385797,0,0
12166.5516652722,1.10911904381831,0,1.10911904381831,1.10911904381831,0,0
