Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2030.23,1348.85,0,725984.53,0,39,32
2158.28,144.44,0,6131,0,282,2
2193.85,170.02,0,6821.78,0,379,3
2430,273.02,0,15724.98,0,331,6
2453.58,122.85,0,4024.95,0,273,2
2599.21,115.16,0,3181.37,0,311,2
3121.11,109.31,0,3475.66,0,250,2
3818.02,112.89,0,3470.67,0,365,2
