Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.01,1261.57,0,771699.71,0,34,24
2132.85,126.24,0,4298.33,0,261,1
2193.32,129.53,0,3930.97,0,343,2
2428.81,154.75,0,7545.57,0,301,2
2453.98,131.03,0,5651.27,0,234,2
4067.37,137.43,0,20986.25,0,133,2
5660.77,189.52,0,37766.81,0,124,3
6088.32,286.57,0,48776.14,0,182,5
