2031.96388484804,9.76100574799666,0,9.76100574799666,9.76100574799666,0,0
2115.03445233816,1.22641782369429,0,1.22641782369429,1.22641782369429,0,0
2170.55515975309,1.53185600513502,0,1.53185600513502,1.53185600513502,0,0
2194.52190022518,1.09458372096566,0,1.09458372096566,1.09458372096566,0,0
2431.20224707156,1.25785637360979,0,1.25785637360979,1.25785637360979,0,0
2454.78664266598,1.30746035635286,0,1.30746035635286,1.30746035635286,0,0
4063.69028745451,1.3001215032468,0,1.3001215032468,1.3001215032468,0,0
4076.96437284272,1.2345407457428,0,1.2345407457428,1.2345407457428,0,0
4373.33953880175,1.17619479191629,0,1.17619479191629,1.17619479191629,0,0
5658.09491931596,1.15812438271522,0,1.15812438271522,1.15812438271522,0,0
6092.20281655169,2.38115863495584,0,2.38115863495584,2.38115863495584,0,0
