Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2030.98,1177.67,0,665775.28,0,38,21
2118.08,120.88,0,8550.26,0,16,1
2431.36,142.27,0,7106.87,0,275,2
2454.55,168.82,0,8779.57,0,285,2
4070.8,139.91,0,21574.8,0,133,2
4111.49,111.35,0,3541.31,0,258,1
4305.81,147.1,0,8700.16,0,300,2
4374.11,179.59,0,11690.86,0,334,2
5667.05,209.77,0,43443.38,0,123,3
6093.83,311.05,0,54564.35,0,180,5
