Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2031.87,535.35,0,291584.54,0,36,8
2158.33,122.15,0,3529.79,0,338,1
2429.72,237.48,0,12690.27,0,344,3
