Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.38,495.94,0,260575.18,0,37,12
2104.27,127.75,0,4720.43,0,258,2
2156.41,148.54,0,5358.63,0,362,3
2191.7,130.51,0,4213.44,0,359,2
2427.78,322.06,0,18596.35,0,343,7
2451.13,130.52,0,5643.85,0,242,2
3813.71,116.54,0,3552.06,0,411,2
4057.27,134.14,0,9318.5,0,138,2
4071.8,122.31,0,6417.99,0,135,2
6082.62,299.98,0,39377.46,0,238,7
