Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2033.17,557.46,0,299924.34,0,36,11
2104.48,116.71,0,4423.96,0,19,1
2132.74,106,0,1970.66,0,238,1
2156.72,132.7,0,4211.59,0,327,2
2192.52,126.27,0,3042.76,0,427,2
2428.29,282.71,0,16652.09,0,325,5
2451.75,110.88,0,4581.35,0,206,1
4073.46,111.06,0,3744.49,0,135,1
6082.62,132.28,0,10395.15,0,233,2
