Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2031.31,347.63,0,165705,0,41,8
2086.94,124.45,0,4343.83,0,266,2
2158.05,160.59,0,6084.07,0,373,3
2193.45,150.04,0,5489.84,0,383,3
2429.66,362.08,0,20998.05,0,350,8
2452.59,108.55,0,2957.18,0,268,2
