Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2029.66,320.88,0,141466.41,0,42,9
2073.04,120.27,0,5700.39,0,26,3
2086.18,127.37,0,4735.97,0,257,3
2157.29,212.73,0,9383.29,0,373,5
2193.11,141.46,0,4430.66,0,417,3
2428.77,412.46,0,21989.61,0,384,11
2451.33,111.97,0,3693.25,0,253,2
4933.68,133.32,0,6325.77,0,380,3
5651.64,125.27,0,8241.61,0,185,3
6084.07,163.46,0,15773.25,0,244,4
