Mass (Da),Intensity (mV),Intensity (%),Area (mV),Area (%),Resolution,S / N
2031.61,407.12,0,194182.82,0,40,10
2087.2,128.35,0,5580.91,0,23,2
2158.25,184.42,0,7669,0,376,4
2193.56,167.2,0,7419.48,0,352,3
2429.98,411.92,0,23848.63,0,354,10
3121.06,109.85,0,3609.92,0,276,2
